lo,hi,n,mean,std,sharpe,win_rate
0.54,0.6,341,0.02289317871166765,0.8683081363841852,0.02636527029102777,0.5865102639296188
0.56,0.6,230,0.020524146992551482,0.8495277171497503,0.024159478941325224,0.5956521739130435
0.54,0.58,253,0.021229791169312787,0.8833619474894867,0.02403294734355246,0.5770750988142292
0.54,0.62,415,0.0199248941711109,0.8553826254680568,0.023293545575827187,0.5927710843373494
0.58,0.62,162,0.017886999476388186,0.8097507419246934,0.022089512920818875,0.6172839506172839
0.56,0.62,304,0.01704872022572103,0.8361328043998856,0.020389966923923458,0.6019736842105263
0.8,0.88,131,0.007983327938834951,0.42037304619921406,0.01899105570877079,0.8549618320610687
0.82,0.92,138,0.006958008647464978,0.3700350792259607,0.018803646027343513,0.8840579710144928
0.56,0.58,142,0.016092373474959912,0.8652478833793045,0.018598570171717357,0.5845070422535211
0.54,0.56,135,0.015261524790204001,0.9035061337277029,0.016891445691948663,0.562962962962963
0.54,0.64,478,0.01021981626751918,0.845679987005461,0.012084732315479503,0.5941422594142259
0.7,0.76,184,0.005489293960300884,0.5953943647861627,0.009219593407257688,0.7445652173913043
0.78,0.98,349,0.002931223451523928,0.35738022941026293,0.008201974284814065,0.8939828080229226
0.6,0.62,74,0.006246718112599371,0.7929596535585337,0.007877725032498464,0.6216216216216216
0.56,0.64,367,0.004902049164802,0.826507564287847,0.005931039686280194,0.6021798365122616
0.78,1.0,502,0.0015768185772088803,0.2980075980934798,0.005291202597842017,0.7310756972111554
0.52,0.62,632,0.00430644229958037,0.8904634526176178,0.004836180852702148,0.5664556962025317
0.52,0.6,558,0.0040491297365635144,0.9026030605395329,0.004486058062049046,0.5591397849462365
0.78,0.96,294,1.204667155505369e-05,0.38929778866287074,3.094461850510542e-05,0.8741496598639455
0.82,0.9,114,-0.0001168122844604496,0.3941500840207439,-0.00029636498683151827,0.868421052631579
0.52,0.58,470,-0.0003745157060427596,0.9165914312624441,-0.00040859612393160803,0.548936170212766
0.52,0.64,695,-0.0009526437004346224,0.880836319852491,-0.001081521820755707,0.5697841726618705
0.58,0.64,225,-0.002160288844275442,0.8010139600434922,-0.0026969428150267765,0.6133333333333333
0.78,0.94,257,-0.0018766677798621894,0.4112795217155472,-0.004562998352152693,0.8599221789883269
0.8,0.86,103,-0.004328223349297374,0.4476494772247187,-0.009668777848532187,0.8349514563106796
0.52,0.56,352,-0.009905834377837182,0.9346992313412064,-0.0105978843735896,0.5340909090909091
0.74,1.0,611,-0.004572080382989846,0.3634029994216332,-0.012581295119375595,0.7332242225859247
0.74,0.98,458,-0.005594120207824894,0.41971744279689105,-0.013328300512237684,0.8580786026200873
0.72,1.0,685,-0.005632868452158203,0.39682886111252813,-0.014194704579617004,0.7328467153284671
0.54,0.66,535,-0.012466311992668662,0.8401161026953309,-0.014838796629029243,0.5869158878504673
0.8,0.84,74,-0.0069134661692612535,0.46327681497477496,-0.014922970340395053,0.8243243243243243
0.72,0.98,532,-0.006817821110724389,0.4502724290602703,-0.015141546918502983,0.8402255639097744
0.7,1.0,739,-0.006809295505266889,0.4195711328367073,-0.016229180161250502,0.7307171853856563
0.54,0.68,600,-0.013911631006115132,0.8264682248304118,-0.01683262657674437,0.595
0.7,0.98,586,-0.00819221044295092,0.47115213125479044,-0.017387611982425107,0.8276450511945392
0.52,0.66,752,-0.016245527212438778,0.8742882660159215,-0.018581431141091093,0.5664893617021277
0.52,0.68,817,-0.01700628904693427,0.8619797094748021,-0.019729338011095502,0.5740514075887393
0.74,0.96,403,-0.00888725141024433,0.4473357847063877,-0.019867070138548264,0.8387096774193549
0.72,0.96,477,-0.00974116581561853,0.47543196865541143,-0.02048908457537662,0.8218029350104822
0.78,0.92,230,-0.009572205082106496,0.4340964327718942,-0.022050872477766773,0.8434782608695652
0.7,0.96,531,-0.010960622566316209,0.4948651013936834,-0.022148707870989333,0.8097928436911488
0.52,0.54,246,-0.021168820805067486,0.9495809858979143,-0.022292801898355686,0.5203252032520326
0.72,0.94,440,-0.011664503261163197,0.4924902282723002,-0.023684740511671302,0.8090909090909091
0.72,0.74,74,-0.014391537509750968,0.605972713709765,-0.02374948109733518,0.7297297297297297
0.74,0.94,366,-0.011113135680847635,0.4661985452340981,-0.02383777425832004,0.825136612021858
0.7,0.94,494,-0.012765052476873828,0.510887186580331,-0.024986049390508,0.7975708502024291
0.5,0.62,1137,-0.02342655606139775,0.9339552499405798,-0.02508316759597229,0.5294635004397538
0.52,1.0,1626,-0.017780096360951358,0.6896829788671693,-0.025780100286302333,0.6463714637146372
0.54,1.0,1409,-0.016581459996615113,0.6395001921481837,-0.02592878031969831,0.6664300922640171
0.54,0.76,854,-0.02028240944747434,0.7738148499894484,-0.026210933335992333,0.6276346604215457
0.52,0.76,1071,-0.021352322330363518,0.8133789594200713,-0.0262513826834019,0.6050420168067226
0.52,0.98,1473,-0.019469791326601447,0.7245933994122821,-0.02686995402165325,0.6761710794297352
0.5,0.64,1200,-0.02501646095578842,0.9263451533205722,-0.027005550648281088,0.5333333333333333
0.5,0.6,1063,-0.025492240246605454,0.9429512451354842,-0.027034526310999996,0.5230479774223895
0.6,0.64,137,-0.021324830400032885,0.7856484565076204,-0.027142967345505177,0.6131386861313869
0.54,0.98,1256,-0.018417072513063452,0.6773056184604881,-0.027191672431310043,0.7038216560509554
0.56,0.66,424,-0.023008247755824444,0.8216808277121814,-0.028001441654524985,0.5919811320754716
0.7,0.74,128,-0.01748850206551124,0.6211514839860903,-0.028154971076110098,0.71875
0.52,0.96,1418,-0.02094390542117672,0.7384717279920844,-0.028361147254917275,0.6636107193229901
0.56,0.68,489,-0.023380365513416986,0.8070334722956732,-0.028970750676436764,0.6012269938650306
0.54,0.96,1201,-0.02010932417947741,0.692592214044793,-0.029034868962845215,0.6902581182348043
0.52,0.94,1381,-0.021856845204989404,0.7477561149876363,-0.02922991168765072,0.6553222302679218
0.54,0.94,1164,-0.021165930996919356,0.7028298289562156,-0.030115299785089138,0.6812714776632303
0.52,0.74,1015,-0.025730931594975495,0.8260338671395734,-0.031149971712513075,0.594088669950739
0.52,0.92,1354,-0.02356248654176534,0.7550757769723642,-0.03120545945235339,0.6484490398818316
0.52,0.7,887,-0.02692036900170765,0.8515327679827688,-0.03161401417995978,0.5760992108229989
0.52,0.72,941,-0.026622658653749794,0.8408939936709636,-0.031659946264483686,0.5834218916046758
0.5,0.58,975,-0.030290962212291404,0.9528518537768698,-0.03178979197261935,0.5148717948717949
0.76,1.0,555,-0.010886665706464132,0.3417745840295397,-0.03185335076151594,0.7261261261261261
0.52,0.9,1330,-0.024719645542352585,0.7612394577767019,-0.0324728904812022,0.6428571428571429
0.54,0.92,1137,-0.02318069237455942,0.7110021504086985,-0.03260284425473915,0.673702726473175
0.72,0.92,413,-0.016590036281771716,0.5079423617024402,-0.032661257521754784,0.7966101694915254
0.54,0.74,798,-0.025776611555418417,0.7878940095162519,-0.032715836450190355,0.6152882205513784
0.7,0.92,467,-0.017184666965814957,0.5251061784449798,-0.0327260803076145,0.7858672376873662
0.52,0.78,1124,-0.026425266555752475,0.8051068228131242,-0.03282206262197597,0.608540925266904
0.56,1.0,1298,-0.020376962455795473,0.6111964512759903,-0.03333946460790903,0.674884437596302
0.54,0.72,724,-0.026940279344616475,0.8041642595464152,-0.03350096578503999,0.6035911602209945
0.54,0.7,670,-0.027360011577370846,0.8158718590141987,-0.033534692090531705,0.5955223880597015
0.7,0.72,54,-0.021732490530812342,0.6413445668839612,-0.03388582620478394,0.7037037037037037
0.78,0.9,206,-0.0154132473915687,0.4521856096014065,-0.03408610770509747,0.8300970873786407
0.52,0.88,1308,-0.026149249396375057,0.766935693701852,-0.034095752239875064,0.6376146788990825
0.54,0.9,1113,-0.024555228233290843,0.7178438363506102,-0.03420692216029218,0.6675651392632524
0.52,0.82,1216,-0.02702616116027997,0.7868835666291971,-0.03434581977109137,0.6217105263157895
0.82,0.88,92,-0.014558763473457994,0.4223359657382116,-0.03447199541249197,0.8478260869565217
0.5,0.52,591,-0.03394893336937039,0.9811982250515938,-0.03459946471833994,0.49746192893401014
0.54,0.78,907,-0.026631576693483507,0.7654230620856476,-0.03479327709426078,0.6306504961411246
0.56,0.98,1145,-0.022897697125589114,0.6507069092350203,-0.03518895650348627,0.7170305676855895
0.74,0.92,339,-0.017069944568289516,0.48390860485440734,-0.03527514162188812,0.8112094395280236
0.5,1.0,2131,-0.02734307952043687,0.7700413194792609,-0.03550858743388936,0.6076959174096668
0.5,0.68,1322,-0.032716946994318714,0.9109839430075326,-0.035913856929581676,0.5393343419062028
0.5,0.66,1257,-0.03307422612481941,0.9204191494591131,-0.03593387441390759,0.5330151153540175
0.76,0.98,402,-0.014454391562847271,0.4015072130611049,-0.036000328493843214,0.8656716417910447
0.52,0.86,1280,-0.02788659466829968,0.773959108140131,-0.036031095667719185,0.63125
0.54,0.88,1091,-0.026265864952137816,0.7241835380683015,-0.036269624441063374,0.6617781851512374
0.56,0.76,743,-0.027465945895740154,0.751817456674698,-0.03653273231672821,0.6366083445491252
0.52,0.84,1251,-0.028585636024757218,0.7804327318625494,-0.036627930707795776,0.6258992805755396
0.66,0.68,65,-0.025807718270635965,0.704045010511054,-0.03665634708767071,0.6615384615384615
0.54,0.82,999,-0.02734399641964385,0.7458543444883822,-0.03666130876853768,0.6446446446446447
0.5,0.98,1978,-0.029341086147233544,0.7992318868011483,-0.03671160602046113,0.6268958543983822
0.56,0.96,1090,-0.02498836557059101,0.6668521390735532,-0.0374721232885403,0.7027522935779816
0.52,0.8,1177,-0.029948202353819845,0.7961429505853159,-0.03761661436781202,0.6134239592183517
0.7,0.9,443,-0.020313230850596484,0.5365469163854059,-0.037859188507581194,0.7765237020316027
0.5,0.96,1923,-0.030710412720942604,0.8105385173704586,-0.037888899864466696,0.6162246489859594
0.5,0.76,1576,-0.03313832677091584,0.872075532112141,-0.03799937683225191,0.565989847715736
0.5,0.94,1886,-0.03157050318305111,0.8180779875286613,-0.03859106792302615,0.6092258748674443
0.72,0.9,389,-0.02011621279730174,0.5203331712813831,-0.0386602544438271,0.7866323907455013
0.54,0.86,1063,-0.02836094226504925,0.7319788175453865,-0.03874557785723181,0.6547507055503292
0.56,0.94,1053,-0.02632779089535229,0.6776733280572246,-0.038850268714027206,0.6932573599240266
0.54,0.84,1034,-0.029219991411310486,0.7390488940082862,-0.03953729130536101,0.648936170212766
0.5,0.56,857,-0.03832499355442557,0.9646991686375915,-0.03972740394142821,0.5040840140023337
0.5,0.92,1859,-0.03295388518165375,0.8239159877773471,-0.03999665702634614,0.6035502958579881
0.66,1.0,874,-0.019100457916650982,0.4767001039093512,-0.04006808003608723,0.7151029748283753
0.5,0.9,1835,-0.03391541926238308,0.8288644999522425,-0.04091792960651255,0.5989100817438692
0.54,0.8,960,-0.030939452732051793,0.7561152768522347,-0.04091896259635844,0.6354166666666666
0.68,1.0,809,-0.018561555663240574,0.453509939854812,-0.040928663369942726,0.7194066749072929
0.7,0.78,237,-0.024572288203169153,0.60028666762545,-0.04093425612860867,0.729957805907173
0.5,0.74,1520,-0.03649642193687116,0.8820101198697315,-0.04137868842396218,0.5572368421052631
0.56,0.92,1026,-0.028696361951526188,0.6863721149353833,-0.041808752609694425,0.6851851851851852
0.5,0.78,1629,-0.036255165981467045,0.864863681067318,-0.04192009304486572,0.5696746470227133
0.5,0.88,1813,-0.03505840263960431,0.8334155860845598,-0.04206593112124402,0.5945945945945946
0.5,0.72,1446,-0.037627653920001794,0.8938318635439728,-0.0420970156185875,0.5484094052558783
0.5,0.7,1392,-0.03824427663768586,0.9021983775038109,-0.042390096891439286,0.5423850574712644
0.5,0.82,1721,-0.03615425784197819,0.8497960163356391,-0.04254463088433513,0.5810575246949448
0.74,0.9,315,-0.021461057150567637,0.49807381144648644,-0.043088105934020654,0.8
0.72,0.78,183,-0.025410261286815443,0.5876206988152736,-0.04324262460128808,0.7377049180327869
0.5,0.86,1785,-0.03644398148491183,0.8390397969948595,-0.04343534313323533,0.5893557422969188
0.58,1.0,1156,-0.024856759776009374,0.5721033520056216,-0.04344802331409016,0.6859861591695502
0.66,0.98,721,-0.02283268538187236,0.5247649498421836,-0.04351030949902237,0.7905686546463245
0.56,0.9,1002,-0.03035527859884684,0.693630118386614,-0.04376291887303469,0.6786427145708582
0.5,0.84,1756,-0.03708331232466704,0.844322412716607,-0.04392079585492881,0.5848519362186788
0.68,0.98,656,-0.022537903159662545,0.5035361667308025,-0.04475925394989875,0.8033536585365854
0.7,0.88,421,-0.024524586474926096,0.5474633909133881,-0.044796760627243526,0.7672209026128266
0.5,0.8,1682,-0.038410642060398334,0.8571810640385858,-0.044810418325654106,0.5743162901307967
0.56,0.74,687,-0.03443341507076527,0.7667624358607239,-0.044907540406713166,0.6229985443959243
0.76,0.96,347,-0.019683344874378297,0.4319188435352115,-0.04557185954952124,0.8443804034582133
0.56,0.78,796,-0.03422218617258968,0.7434013703352881,-0.04603460195016163,0.6394472361809045
0.56,0.88,980,-0.03238987632160631,0.7003636704824683,-0.04624722510134412,0.6724489795918367
0.58,0.98,1003,-0.028417727061060653,0.6141079976219925,-0.046274803733386445,0.7357926221335992
0.72,0.88,367,-0.024935412581144477,0.5322529059338651,-0.04684880496311056,0.776566757493188
0.56,0.72,613,-0.0368528260650802,0.7839102782122402,-0.047011535745041556,0.6101141924959217
0.5,0.54,751,-0.04602556017735106,0.9734120854550476,-0.04728270879833506,0.49533954727030627
0.7,0.82,329,-0.02731138196469833,0.5775932336883353,-0.047284802473007044,0.7446808510638298
0.56,0.82,888,-0.03423724386893698,0.7230573369024719,-0.047350662418566954,0.6542792792792793
0.66,0.96,666,-0.02624898111632828,0.5458603921694345,-0.04808735254083177,0.7732732732732732
0.56,0.7,559,-0.038313466707030945,0.7963163417986164,-0.04811337491893415,0.6010733452593918
0.56,0.86,952,-0.034909350588381495,0.708628786271156,-0.049263240874078,0.6649159663865546
0.58,0.96,948,-0.03114180960484019,0.6315622937363532,-0.049309165404102476,0.7204641350210971
0.68,0.96,601,-0.026296705051386517,0.5259087097975594,-0.050002414034004176,0.7853577371048253
0.72,0.82,275,-0.028406873373534126,0.5642228529169551,-0.0503469032256926,0.7527272727272727
0.56,0.84,923,-0.03607745531060334,0.716054742826633,-0.05038365526103108,0.6587215601300108
0.58,0.68,347,-0.039533474840072656,0.7813874743414551,-0.05059394492264039,0.6080691642651297
0.66,0.94,629,-0.02856544795601972,0.5600725595149721,-0.05100311998994854,0.7615262321144675
0.58,0.94,911,-0.03293993506723411,0.6432770724703579,-0.05120644971961437,0.7102085620197585
0.66,0.76,319,-0.03339091144848077,0.6473440010563705,-0.05158140245988485,0.6959247648902821
0.78,0.88,184,-0.024463144574960842,0.4707703921182306,-0.05196406780147954,0.8152173913043478
0.76,0.94,310,-0.023599890362164637,0.4529905678955572,-0.052097972970611375,0.8290322580645161
0.58,0.76,601,-0.037757595397636005,0.7220367507607878,-0.052293176708598274,0.64891846921797
0.56,0.8,849,-0.03861942845130926,0.7339191956031585,-0.0526208180446494,0.6442873969375736
0.68,0.94,564,-0.02888327141266856,0.5410224907896408,-0.053386452327540836,0.7730496453900709
0.6,1.0,1068,-0.02918525381639454,0.5460312141572476,-0.05344979015794816,0.6919475655430711
0.58,0.66,282,-0.042697213056432176,0.7981190381856548,-0.053497299291963694,0.5957446808510638
0.7,0.86,393,-0.03006736353920839,0.5607218074607435,-0.05362260418472029,0.7557251908396947
0.74,0.88,293,-0.027598370790301877,0.5119235851647004,-0.053911114060944655,0.78839590443686
0.58,0.92,884,-0.03589093257433278,0.652801122625585,-0.054979887948075845,0.7013574660633484
0.68,0.76,254,-0.03533149237981901,0.6320023601308571,-0.055904051327440564,0.7047244094488189
0.7,0.84,364,-0.03264358066608956,0.571228284275935,-0.0571462960862787,0.7472527472527473
0.66,0.92,602,-0.032702608494678265,0.5721447890978992,-0.057157924213974705,0.7508305647840532
0.74,0.78,109,-0.03289086275014361,0.5747073351226876,-0.05723062981808318,0.7431192660550459
0.6,0.98,915,-0.03381247761430205,0.5897876404777297,-0.05732991892965719,0.7475409836065574
0.72,0.86,339,-0.03139504242550156,0.546770978486185,-0.05741899929001956,0.7640117994100295
0.58,0.9,860,-0.038024542080800985,0.6607071626766722,-0.05755127873406893,0.6941860465116279
0.68,0.92,537,-0.033537185523659176,0.5540470227608895,-0.06053129814963891,0.7616387337057728
0.64,1.0,931,-0.030341943406127666,0.5011825149665234,-0.06054070622985393,0.7035445757250268
0.58,0.88,838,-0.04060524561887647,0.668057328726667,-0.060781079516440635,0.6873508353221957
0.62,1.0,994,-0.031823046495212996,0.5229101205538349,-0.06085758382627581,0.6971830985915493
0.6,0.96,860,-0.03716031660491981,0.6081996043828362,-0.06109888322375321,0.7313953488372092
0.74,0.82,201,-0.03356674826865828,0.5479615710396016,-0.0612574860039453,0.7611940298507462
0.66,0.9,578,-0.035744796033866745,0.5819929550393832,-0.06141791876406461,0.7422145328719724
0.72,0.84,310,-0.03454422217352494,0.5580925326741144,-0.06189694387775702,0.7548387096774194
0.58,0.78,654,-0.04514675416945824,0.7137353913348911,-0.06325419016285684,0.6513761467889908
0.58,0.82,746,-0.04381741231777528,0.692278323615559,-0.06329450283656185,0.6675603217158177
0.6,0.94,823,-0.03942128508030717,0.620571369349658,-0.06352417631129134,0.7205346294046172
0.58,0.74,545,-0.04759793245332117,0.7383820804665592,-0.06446246965154627,0.6330275229357798
0.58,0.86,810,-0.0438503935723253,0.6770564052388466,-0.06476623399915418,0.6790123456790124
0.68,0.9,513,-0.03700387996098174,0.5646357500813556,-0.06553584316198546,0.7524366471734892
0.62,0.98,841,-0.03733730577576543,0.5683099317672978,-0.06569884439579651,0.7586206896551724
0.64,0.98,778,-0.036011459193164355,0.548068320347419,-0.0657061498652883,0.7712082262210797
0.7,0.8,290,-0.03920919608941815,0.5954716064178968,-0.06584561827436904,0.7275862068965517
0.58,0.84,781,-0.045562878726160314,0.6850219800144334,-0.06651301718114258,0.6722151088348272
0.78,0.82,92,-0.03436752567646371,0.5144761050858142,-0.06680101434590675,0.782608695652174
0.66,0.88,556,-0.03954421177464859,0.5912517667646938,-0.06688218792314643,0.7338129496402878
0.76,0.92,283,-0.031926747567953884,0.47326348409001784,-0.06746083025894557,0.8127208480565371
0.6,0.92,796,-0.04291836830471448,0.6307119395726097,-0.06804749618946063,0.7110552763819096
0.74,0.86,265,-0.03614319096801304,0.5289596284632632,-0.06832882704681352,0.7735849056603774
0.62,0.64,63,-0.053710458811696164,0.7757222739163241,-0.06923928913441232,0.6031746031746031
0.6,0.76,513,-0.04898197194702099,0.7025544200300242,-0.06971982603842661,0.6549707602339181
0.58,0.72,471,-0.052815073060166605,0.7569507760019251,-0.06977345784507431,0.6178343949044586
0.62,0.96,786,-0.04124698399562773,0.5876562822239403,-0.07018896120625422,0.7417302798982188
0.58,0.8,707,-0.04960822035163489,0.7040837172392755,-0.07045784348791587,0.6562942008486563
0.64,0.96,723,-0.040160955069746235,0.5683157874529163,-0.07066661872924562,0.7538035961272476
0.6,0.9,772,-0.045513656689548404,0.6390993154621752,-0.07121531128011685,0.7033678756476683
0.66,0.82,464,-0.04449822307574672,0.6191747222546601,-0.07186698919767119,0.7112068965517241
0.68,0.88,491,-0.041362688511432336,0.574638259105168,-0.07198039437165688,0.7433808553971487
0.62,0.94,749,-0.04393321062940608,0.6006726224909419,-0.07314002500599832,0.7303070761014686
0.66,0.78,372,-0.04700366436804253,0.642416945938914,-0.07316691233813126,0.6935483870967742
0.58,0.7,417,-0.05684015568986713,0.7705624373407579,-0.07376450360859116,0.6067146282973621
0.66,0.86,528,-0.04446629680240458,0.6025128431422077,-0.07380140906292591,0.7234848484848485
0.72,0.8,236,-0.043208103293505926,0.5843958358820353,-0.0739363640883776,0.7330508474576272
0.64,0.94,686,-0.043035300082052926,0.5819545563781452,-0.07394958869277972,0.7419825072886297
0.6,0.88,750,-0.048616843471281354,0.6469077578449902,-0.07515266725697661,0.696
0.74,0.84,236,-0.04086328431386084,0.54205494583301,-0.07538587117042841,0.7627118644067796
0.66,0.84,499,-0.04718235311265997,0.6119260814692126,-0.07710466107177003,0.7154308617234469
0.78,0.86,156,-0.03841565106896029,0.49447679622040985,-0.07768949192883211,0.7948717948717948
0.62,0.92,722,-0.04795744918405136,0.6114325771282922,-0.07843456658670775,0.7202216066481995
0.68,0.82,399,-0.04754304215427353,0.6041658199369485,-0.07869204212716831,0.7192982456140351
0.76,0.9,259,-0.03864398206760465,0.489643634465774,-0.07892266813550469,0.7992277992277992
0.66,0.74,263,-0.05285269621728579,0.6683845517560241,-0.07907528095679006,0.6730038022813688
0.6,0.82,658,-0.053378763470977024,0.6722187703953295,-0.07940683274819173,0.6747720364741642
0.64,0.92,659,-0.047407464955611864,0.5933461740554932,-0.07989849269876315,0.7314112291350531
0.6,0.86,722,-0.05256822100890032,0.6564500280696233,-0.0800795472025251,0.6869806094182825
0.68,0.86,463,-0.047085751671875335,0.5868069060943162,-0.08024062290825756,0.7321814254859611
0.6,0.78,566,-0.05646892933156931,0.694432727862887,-0.08131663020167862,0.657243816254417
0.6,0.68,259,-0.06236892874265539,0.7652181491710467,-0.08150476933959165,0.6061776061776062
0.68,0.78,307,-0.05149140539843806,0.6285023852491092,-0.08192714396466333,0.7003257328990228
0.62,0.9,698,-0.051001146281753194,0.6203017570155447,-0.08221989653412365,0.7120343839541547
0.6,0.84,693,-0.05486297988452198,0.6648048029367026,-0.08252494513001525,0.6796536796536796
0.64,0.9,635,-0.0507323483457116,0.602699954146662,-0.08417513224725799,0.7228346456692913
0.68,0.84,434,-0.05038362330789398,0.5968407745340638,-0.08441719376030735,0.7235023041474654
0.62,0.76,439,-0.05829159168372236,0.685705127017371,-0.08500970663187948,0.6605922551252847
0.66,0.8,425,-0.054193876956922335,0.633995992078673,-0.08547984156688072,0.6964705882352941
0.6,0.74,457,-0.06209258197352861,0.7199403375685046,-0.08624684398604114,0.6367614879649891
0.62,0.88,676,-0.05462261796419138,0.6285726538096017,-0.08689945010038073,0.7041420118343196
0.64,0.76,376,-0.0590591751170672,0.6694364814238132,-0.08822222384931164,0.6702127659574468
0.6,0.8,619,-0.0605952319280265,0.6847157624097183,-0.08849691398190378,0.6623586429725363
0.64,0.88,613,-0.0547163635214625,0.6114460504575803,-0.08948682141378637,0.7145187601957586
0.62,0.86,648,-0.059284741834503676,0.6386638852325984,-0.09282620045583515,0.6944444444444444
0.62,0.82,584,-0.06093404709629322,0.6549459638678979,-0.09303675487430528,0.6815068493150684
0.78,0.84,127,-0.047705756364610295,0.5122748272657881,-0.09312531833593043,0.7795275590551181
0.68,0.74,198,-0.06173109806845874,0.6560124414634992,-0.09410049896423112,0.6767676767676768
0.76,0.88,237,-0.04782650208708545,0.5059105802966972,-0.0945354850239286,0.7848101265822784
0.6,0.66,194,-0.07461881884925982,0.7842672568881569,-0.09514463111125535,0.5876288659793815
0.82,0.86,64,-0.04423483132067413,0.464158904749706,-0.09530105071349952,0.8125
0.68,0.8,360,-0.059319155608612936,0.6203676075987133,-0.09561936323242672,0.7027777777777777
0.62,0.84,619,-0.062168501131350695,0.6474038718347537,-0.09602738543278108,0.6865912762520194
0.64,0.86,585,-0.05988504923695987,0.6221023405972461,-0.09626237570408036,0.7042735042735043
0.6,0.72,383,-0.07130897176548565,0.7395849704349509,-0.09641755121598637,0.618798955613577
0.64,0.82,521,-0.06180753281976657,0.6387903021657291,-0.09675715584631887,0.690978886756238
0.62,0.78,492,-0.06590177061382231,0.6778749486808163,-0.09721818270769697,0.6626016260162602
0.74,0.8,162,-0.05637122593546806,0.5737887347869972,-0.09824387011779567,0.7345679012345679
0.66,0.72,189,-0.06791156258954813,0.6907044504218383,-0.09832217317851662,0.6507936507936508
